QUOTE_DATE,STRIKE,TERM,PARAM_A,PARAM_B,PARAM_C,C_IV,C_DELTA,C_VEGA,∆Vt,∆St,δMV,E_∆σimp,Hedging_Gain
2021-03-19,3895.0,1M,-444.5400181014429,87.08188087103329,5.152130693532815,0.17299,0.52686,4.85451,0.0,0.0,0.0,0.17299,-0.0
2021-03-19,3895.0,1M,-545.8752904113322,113.3834556415297,6.5329304854834955,0.16774,0.52857,4.34984,93.5,0.0,0.0,0.16774,-406.71004000000005
2021-03-23,3895.0,1M,-537.8504244174704,117.68328223765003,5.6041616218082755,0.15336,0.54804,4.0298,15.880000000000004,0.0,0.0,0.15336,-63.99322400000002
2021-03-23,3895.0,1M,-407.3733373346741,78.80813766292044,4.593394620539817,0.15628,0.54637,4.27039,-53.0,0.0,0.0,0.15628,226.33067
2021-03-23,3895.0,1M,-492.3327758646808,90.9281450980669,6.764720375128465,0.16336,0.54135,5.05406,41.209999999999994,0.0,0.0,0.16336,-208.27781259999998
2021-03-23,3895.0,1M,-370.983988227106,64.60952265473222,4.821900343888414,0.15722,0.54517,4.42294,-81.51,0.0,0.0,0.15722,360.5138394
2021-03-23,3895.0,1M,-528.9857415867035,100.64883188938138,7.3409967287516285,0.16012,0.5438,4.57092,90.5,0.0,0.0,0.16012,-413.6682600000001
2021-03-24,3895.0,1M,-501.3158239869369,97.30685319050806,6.477843391587263,0.15545,0.49299,3.95372,-24.049999999999997,0.0,0.0,0.15545,95.08696599999999
2021-03-24,3895.0,1M,-424.5715505006633,78.7924803876351,5.207398895547113,0.15724,0.4943,4.19648,-85.69,0.0,0.0,0.15724,359.5963712
2021-03-24,3895.0,1M,-436.6453981837161,82.26143102645489,5.3424473376797215,0.15494,0.4916,3.78389,26.39,0.0,0.0,0.15494,-99.85685710000001
2021-03-24,3895.0,1M,-432.8290326479486,84.54437657871094,4.948148305370528,0.1582,0.48849,3.31874,1.8999999999999984,0.0,0.0,0.1582,-6.305605999999995
2021-03-24,3895.0,1M,-390.261432335136,48.97001618147708,7.074750313497555,0.15483,0.49074,3.60481,-94.08,0.0,0.0,0.15483,339.14052480000004
2021-03-24,3895.0,1M,-348.77440217078333,50.41844646898283,5.002947314253684,0.16574,0.49899,4.987,-21.540000000000006,0.0,0.0,0.16574,107.41998000000002
2021-03-24,3895.0,1M,-386.993217794862,64.9598083509596,5.1199854414326795,0.16081,0.49596,4.35137,0.0,0.0,0.0,0.16081,-0.0
2021-03-24,3895.0,1M,-351.13627753448105,52.76026820354902,4.754519742530675,0.16248,0.49673,4.50039,-3.200000000000003,0.0,0.0,0.16248,14.401248000000015
2021-03-25,3895.0,1M,-387.515908003036,71.52463785710864,4.050186649765468,0.15049,0.54625,3.86434,17.639999999999993,0.0,0.0,0.15049,-68.16695759999998
2021-03-25,3895.0,1M,-290.7813875776251,44.850922086825165,3.0061601776832783,0.15171,0.54444,4.11382,-65.6,0.0,0.0,0.15171,269.86659199999997
2021-03-25,3895.0,1M,-333.5015444537822,59.853299597120106,3.3538331637544037,0.14968,0.54853,3.68826,47.39,0.0,0.0,0.14968,-174.7866414
2021-03-25,3895.0,1M,-251.62208838852257,39.63219466693173,2.3796221075544013,0.15414,0.54281,4.27184,-51.55,0.0,0.0,0.15414,220.213352
2021-03-25,3895.0,1M,-253.77796702209267,45.6730172009852,1.936620161516696,0.15627,0.54181,4.42519,18.950000000000003,0.0,0.0,0.15627,-83.85735050000001
2021-03-02,3890.0,1M,-142.65804109051186,92.98626755441842,-6.305169508732576,0.18377,0.4816,5.45515,2.8200000000000074,0.0,0.0,0.18377,-15.383523000000041
2021-03-02,3890.0,1M,-142.61460276625814,100.66820255300392,-7.2588254246625,0.18322,0.47796,5.01696,-17.5,0.0,0.0,0.18322,87.7968
2021-03-02,3890.0,1M,-165.80061006987918,94.9518094980846,-5.562994813292651,0.18047,0.46368,3.83162,-5.700000000000003,0.0,0.0,0.18047,21.84023400000001
2021-03-02,3890.0,1M,-167.1747219900169,97.97548658113185,-5.77815800632505,0.18178,0.46584,3.99986,-3.0200000000000102,0.0,0.0,0.18178,12.079577200000042
2021-03-02,3890.0,1M,-182.01128289366704,100.615811671089,-5.533140467147165,0.18179,0.46165,3.65762,-13.019999999999996,0.0,0.0,0.18179,47.62221239999998
2021-03-02,3890.0,1M,-175.03794430075058,98.23815269978644,-5.441555421373802,0.1819,0.45758,3.37822,1.759999999999998,0.0,0.0,0.1819,-5.945667199999992
2021-03-02,3890.0,1M,-194.8175633403787,101.30519604903836,-4.930142765727203,0.18073,0.4718,4.4637,-6.38000000000001,0.0,0.0,0.18073,28.478406000000046
2021-03-02,3890.0,1M,-218.62598610302143,108.98922398574956,-4.944084878864747,0.17872,0.46985,4.38957,-28.40000000000001,0.0,0.0,0.17872,124.66378800000005
2021-03-02,3890.0,1M,-196.42267178440903,106.0159691821109,-5.466529754793652,0.17717,0.46804,4.23738,4.180000000000007,0.0,0.0,0.17717,-17.71224840000003
2021-03-09,3890.0,1M,-348.4434448360681,196.69472994004505,-10.373322843755624,0.19411,0.48095,5.45254,-148.9,0.0,0.0,0.19411,811.883206
2021-03-09,3890.0,1M,-320.9753362948505,193.4487092615372,-10.992830079879008,0.18919,0.46456,3.83205,4.900000000000006,0.0,0.0,0.18919,-18.777045000000022
2021-03-09,3890.0,1M,-265.4595762283065,185.28182530980115,-12.091387217907554,0.1913,0.46723,3.91836,23.330000000000005,0.0,0.0,0.1913,-91.41533880000001
2021-03-09,3890.0,1M,-381.0568955135331,214.5940565728949,-10.909528884197227,0.19471,0.4609,3.38161,-39.68000000000001,0.0,0.0,0.19471,134.18228480000002
2021-03-09,3890.0,1M,-371.7791782645752,214.5865466234253,-11.211065754090814,0.18615,0.46304,3.65903,1.3999999999999986,0.0,0.0,0.18615,-5.122641999999995
2021-03-09,3890.0,1M,-316.8857842221407,195.9916128146618,-11.204791555745432,0.18604,0.47018,4.53325,15.950000000000005,0.0,0.0,0.18604,-72.30533750000002
2021-03-09,3890.0,1M,-283.91652422962085,181.55692569229845,-10.835280844415294,0.18961,0.47578,5.01377,-2.6300000000000097,0.0,0.0,0.18961,13.186215100000048
2021-03-09,3890.0,1M,-157.61368721512207,143.47905084538323,-11.310274402108895,0.18388,0.46901,4.23709,78.92,0.0,0.0,0.18388,-334.3911428
2021-03-09,3890.0,1M,-222.2186409011412,166.85906425492644,-11.623198164560504,0.18668,0.47067,4.38934,-77.5,0.0,0.0,0.18668,340.17385
2021-03-10,3890.0,1M,-275.0250484259236,179.41638941370184,-10.717691195102708,0.17596,0.52855,3.86621,24.85,0.0,0.0,0.17596,-96.07531850000002
2021-03-10,3890.0,1M,-348.5033723014502,211.85540455485528,-11.221941788489971,0.16678,0.52874,4.1934,78.92,0.0,0.0,0.16678,-330.94312799999994
2021-03-10,3890.0,1M,-246.28341167000343,197.47929747039296,-14.017539024018111,0.17391,0.52942,3.7802,3.3499999999999943,0.0,0.0,0.17391,-12.663669999999978
2021-03-10,3890.0,1M,-199.81201552333877,170.5400173375195,-13.040011675224552,0.17461,0.53167,3.31422,-23.869999999999997,0.0,0.0,0.17461,79.1104314
2021-03-10,3890.0,1M,-180.4456240943259,170.9376720123966,-13.933476370711515,0.17082,0.53044,3.60029,15.849999999999994,0.0,0.0,0.17082,-57.06459649999998
2021-03-10,3890.0,1M,-182.1135030407064,170.08186986328698,-13.747916276729253,0.17708,0.52658,4.98419,2.299999999999997,0.0,0.0,0.17708,-11.463636999999984
2021-03-10,3890.0,1M,-35.08951171669589,156.631372121764,-18.669061960697675,0.17846,0.5265,5.4286,-99.65,0.0,0.0,0.17846,540.9599900000001
2021-03-10,3890.0,1M,113.4981395921812,115.62827805191628,-20.453632829509733,0.16876,0.52853,4.3476,-93.44,0.0,0.0,0.16876,406.23974400000003
2021-03-10,3890.0,1M,2.6210749716594455,146.6579782971598,-19.15151235057857,0.17135,0.52812,4.49722,86.12,0.0,0.0,0.17135,-387.30058640000004
2021-03-19,3890.0,1M,-29.814855197661245,182.69744247671775,-22.062845039319814,0.16185,0.54432,4.01995,69.43,0.0,0.0,0.16185,-279.10512850000003
2021-03-19,3890.0,1M,71.45823294416041,153.13994895391104,-23.063537347214307,0.16675,0.54079,4.18343,-54.89,0.0,0.0,0.16675,229.62847270000006
2021-03-19,3890.0,1M,42.93955998940289,179.55401368848112,-24.910221131396764,0.16501,0.54827,3.58665,65.36,0.0,0.0,0.16501,-234.42344400000002
2021-03-19,3890.0,1M,-42.60996653000354,225.16610374437133,-26.489416946620505,0.16585,0.54547,3.76667,23.519999999999996,0.0,0.0,0.16585,-88.59207839999998
2021-03-19,3890.0,1M,-51.02740840421787,229.0964952406576,-26.57335747250596,0.17788,0.53436,5.30171,-29.080000000000013,0.0,0.0,0.17788,154.17372680000005
2021-03-19,3890.0,1M,39.95597937313052,216.64561992235937,-29.120689579039603,0.17382,0.537,4.84453,-88.75,0.0,0.0,0.17382,429.9520375
2021-03-19,3890.0,1M,-125.15658352237608,261.52863931140286,-27.15637665941024,0.1677,0.53934,4.56193,92.59,0.0,0.0,0.1677,-422.38909870000003
2021-03-19,3890.0,1M,-150.81289632061734,270.75165133748396,-27.12379900150714,0.16793,0.53887,4.33855,30.67,0.0,0.0,0.16793,-133.06332849999998
2021-03-23,3890.0,1M,-332.18510878053945,299.4544515770873,-22.728987848679452,0.16425,0.54811,5.48004,51.35000000000001,0.0,0.0,0.16425,-281.400054
2021-03-24,3890.0,1M,-316.8948011381826,292.76698977496125,-22.64415611170217,0.16176,0.50592,3.95405,-19.470000000000013,0.0,0.0,0.16176,76.98535350000004
2021-03-24,3890.0,1M,-407.6322050581665,301.41900734987627,-19.351794480786005,0.1594,0.50686,4.1964,85.69,0.0,0.0,0.1594,-359.589516
2021-03-24,3890.0,1M,-380.7203667175458,298.4683296590182,-20.360428456683003,0.15706,0.50509,3.78372,-16.120000000000005,0.0,0.0,0.15706,60.99356640000001
2021-03-24,3890.0,1M,-346.48045456208195,270.1245657617654,-18.31141443439278,0.16052,0.50457,3.32057,-10.699999999999996,0.0,0.0,0.16052,35.530098999999986
2021-03-24,3890.0,1M,-410.6224875829791,303.2622324706172,-19.331170882972128,0.1554,0.50446,3.60594,94.08,0.0,0.0,0.1554,-339.24683519999996
2021-03-24,3890.0,1M,-538.3621158678143,314.61520858345733,-14.958140073632782,0.16639,0.50915,4.98502,103.5,0.0,0.0,0.16639,-515.94957
2021-03-24,3890.0,1M,-549.9308982798303,313.95993077490954,-14.40812394220334,0.16972,0.50916,5.42729,-6.329999999999998,0.0,0.0,0.16972,34.354745699999995
2021-03-24,3890.0,1M,-443.87975784456296,284.4603187271607,-15.657045500440192,0.16343,0.50694,4.35091,-121.42,0.0,0.0,0.16343,528.2874922
2021-03-24,3890.0,1M,-456.98104142096906,287.462880131175,-15.515673345176015,0.16551,0.50741,4.49928,6.200000000000003,0.0,0.0,0.16551,-27.89553600000001
2021-03-25,3890.0,1M,-517.6820263595437,297.3844537717949,-14.124325603174237,0.16187,0.54656,5.36002,29.830000000000005,0.0,0.0,0.16187,-159.88939660000003
2021-02-22,3900.0,1M,537.9884954081934,-56.56965471028781,-12.146762334874632,0.17809,0.46756,5.01469,-2.799999999999997,0.0,0.0,0.17809,14.041131999999985
2021-02-22,3900.0,1M,299.24350380958145,2.342424693021045,-10.507314770574904,0.17851,0.46656,4.94812,-38.78,0.0,0.0,0.17851,191.88809360000002
2021-02-22,3900.0,1M,257.14900169438636,14.009881253332576,-10.396703585575322,0.17694,0.4636,4.60546,-4.200000000000003,0.0,0.0,0.17694,19.342932000000012
2021-02-22,3900.0,1M,-98.35511682275526,80.00115943352495,-5.155037209464151,0.16912,0.45331,4.07254,-56.74999999999999,0.0,0.0,0.16912,231.11664499999998
2021-02-22,3900.0,1M,-73.50333012269986,75.04704316544417,-5.460572336825215,0.17063,0.45705,4.30904,4.600000000000001,0.0,0.0,0.17063,-19.82158400000001
2021-02-22,3900.0,1M,-173.52390381295635,94.36924761867483,-3.9578979614758834,0.16773,0.45084,3.90888,-11.090000000000003,0.0,0.0,0.16773,43.34947920000001
2021-02-23,3900.0,1M,-372.07765804632817,156.99423941230594,-4.142213619236054,0.18309,0.47149,5.45199,-81.79,0.0,0.0,0.18309,445.91826210000005
2021-02-23,3900.0,1M,-650.5159566707516,228.14540385693547,-2.506615566941328,0.18162,0.46757,4.94997,-113.9,0.0,0.0,0.18162,563.801583
2021-02-23,3900.0,1M,-578.7505962419293,211.52823286800012,-3.1632184650878092,0.17924,0.46632,4.88243,3.0400000000000063,0.0,0.0,0.17924,-14.842587200000033
2021-02-23,3900.0,1M,-657.760623653472,223.2935236510711,-1.5270409634273816,0.17247,0.45168,3.82571,-26.1,0.0,0.0,0.17247,99.851031
2021-02-23,3900.0,1M,-648.4833052558707,221.5851787197947,-1.672009795549056,0.18078,0.46366,4.53448,-19.9,0.0,0.0,0.18078,90.236152
2021-02-23,3900.0,1M,-779.2239791564557,247.6997475661288,0.1050887142982457,0.17634,0.4605,4.38628,-60.599999999999994,0.0,0.0,0.17634,265.808568
2021-02-23,3900.0,1M,-902.8274880307464,275.4182473245679,1.5157514745015828,0.17282,0.45733,4.23199,-49.99000000000001,0.0,0.0,0.17282,211.55718010000004
2021-02-23,3900.0,1M,-649.4649476382261,240.15427338774393,-3.627999406676247,0.17419,0.45344,3.99236,58.55,0.0,0.0,0.17419,-233.75267800000003
2021-03-01,3900.0,1M,-768.7351045873752,242.1535772208869,1.079953046765216,0.17278,0.50834,5.12511,90.54,0.0,0.0,0.17278,-464.02745940000005
2021-03-01,3900.0,1M,-753.5057944314522,240.94271046053743,0.684494238264922,0.16652,0.50793,3.96121,12.439999999999998,0.0,0.0,0.16652,-49.27745239999999
2021-03-01,3900.0,1M,-762.2613340756391,242.07953323538737,0.8834793795284256,0.16609,0.50825,3.79077,-2.809999999999995,0.0,0.0,0.16609,10.652063699999982
2021-03-01,3900.0,1M,-768.4007897947668,243.3175874505693,0.9950193596510238,0.16644,0.50826,3.51834,1.0,0.0,0.0,0.16644,-3.51834
2021-03-01,3900.0,1M,-749.9921108355147,242.0303498811921,0.4206599401408789,0.16612,0.50804,3.32538,1.6700000000000017,0.0,0.0,0.16612,-5.5533846000000056
2021-03-01,3900.0,1M,-764.849649891506,245.72142959204007,0.5929866697918865,0.1729,0.50859,4.12501,-4.859999999999999,0.0,0.0,0.1729,20.047548599999995
2021-03-01,3900.0,1M,-790.9149730897243,252.4936837137215,0.8537996461189078,0.16933,0.50864,4.58104,-0.6299999999999955,0.0,0.0,0.16933,2.886055199999979
2021-03-01,3900.0,1M,-844.038778109261,266.4546221825245,1.3371363307514426,0.16823,0.50763,4.50797,-0.3999999999999915,0.0,0.0,0.16823,1.8031879999999618
2021-03-01,3900.0,1M,-872.6757536842454,278.79572699837786,1.0455903566667608,0.16582,0.50861,4.35911,-4.650000000000006,0.0,0.0,0.16582,20.269861500000026
2021-03-02,3900.0,1M,-958.7355277433512,320.6707521330574,-0.549373336085765,0.1804,0.46481,5.43996,-58.23,0.0,0.0,0.1804,316.7688708
2021-03-02,3900.0,1M,-900.3316631380115,298.1942371679156,-0.0165264826733899,0.17823,0.45877,4.99863,22.0,0.0,0.0,0.17823,-109.96986
2021-03-02,3900.0,1M,-833.7388767482141,283.23648444679975,-0.7450361558362408,0.17844,0.45137,4.44137,0.6500000000000057,0.0,0.0,0.17844,-2.8868905000000256
2021-03-09,3900.0,1M,-705.2280073230254,226.29836491474865,1.3620131572887555,0.19132,0.465,5.43764,82.8,0.0,0.0,0.19132,-450.236592
2021-03-09,3900.0,1M,-629.3403010213389,210.77281156359703,0.2622117381252132,0.18517,0.45171,4.51305,-3.2099999999999937,0.0,0.0,0.18517,14.486890499999971
2021-03-09,3900.0,1M,-703.5703421972747,211.745942981651,3.2561374482317977,0.18483,0.4579,4.99501,0.0999999999999943,0.0,0.0,0.18483,-0.49950099999997155
2021-03-09,3900.0,1M,-642.3784820431877,201.0010950548525,2.198084981147157,0.18323,0.45054,4.36766,0.6800000000000068,0.0,0.0,0.18323,-2.97000880000003
2021-03-10,3900.0,1M,-686.2533899081401,202.2266906287132,3.6679261368444545,0.16713,0.50476,3.61063,-25.65,0.0,0.0,0.16713,92.61265949999999
2021-03-10,3900.0,1M,-700.0279602690174,208.5998263745314,3.5301285357621435,0.17253,0.50529,3.87628,2.739999999999995,0.0,0.0,0.17253,-10.62100719999998
2021-03-10,3900.0,1M,-666.8067570757785,188.8762048494424,4.365748350674136,0.16335,0.50536,4.20405,4.6499999999999915,0.0,0.0,0.16335,-19.548832499999964
2021-03-10,3900.0,1M,-698.935734223241,195.55356327954792,4.888266749643562,0.16864,0.50536,3.78998,-4.339999999999989,0.0,0.0,0.16864,16.448513199999958
2021-03-10,3900.0,1M,-729.2466123200657,198.84799952464363,5.696210748752744,0.17178,0.50352,3.32416,-12.050000000000004,0.0,0.0,0.17178,40.05612800000001
2021-03-10,3900.0,1M,-697.5006223220321,193.0740902268793,5.053738891888435,0.17338,0.50915,4.99446,-3.930000000000007,0.0,0.0,0.17338,19.628227800000033
2021-03-10,3900.0,1M,-892.498867592082,213.10725514188348,10.750678799519168,0.17876,0.51053,5.43851,82.8,0.0,0.0,0.17876,-450.308628
2021-03-10,3900.0,1M,-956.9770144139128,226.05151994217016,12.06716130351519,0.16782,0.50642,4.35799,74.1,0.0,0.0,0.16782,-322.92705899999993
2021-03-10,3900.0,1M,-945.7493931950409,224.1436585779064,11.79423247510432,0.17199,0.50758,4.50767,-7.189999999999998,0.0,0.0,0.17199,32.41014729999999
2021-03-18,3900.0,1M,-960.29056793773,228.97577512812737,11.849041834001127,0.16342,0.5442,4.12,19.950000000000003,0.0,0.0,0.16342,-82.194
2021-03-18,3900.0,1M,-1053.6802085060938,255.38519807832137,12.691089974201208,0.16693,0.54319,4.27854,60.48,0.0,0.0,0.16693,-258.7660991999999
2021-03-18,3900.0,1M,-1068.428848429546,260.29606484941314,12.7179567213118,0.16524,0.54587,3.87074,2.759999999999991,0.0,0.0,0.16524,-10.683242399999964
2021-03-18,3900.0,1M,-986.386972568936,210.6424947083903,14.841474876274424,0.16035,0.5499,3.50962,-95.83,0.0,0.0,0.16035,336.32688459999997
2021-03-18,3900.0,1M,-1077.7718751691916,241.8677814422769,15.07096355589327,0.16349,0.54701,3.69455,40.28000000000001,0.0,0.0,0.16349,-148.81647400000003
2021-03-18,3900.0,1M,-1075.1276576491302,242.91512401696795,14.858276746153392,0.17739,0.53752,5.38045,14.0,0.0,0.0,0.17739,-75.32629999999999
2021-03-18,3900.0,1M,-1020.6102504808096,229.47591069386297,14.15161899980838,0.16828,0.54171,4.43174,-6.200000000000003,0.0,0.0,0.16828,27.47678800000001
2021-03-18,3900.0,1M,-1266.4840088512376,275.0803104835141,18.932864724391777,0.17248,0.53967,4.9288,130.48,0.0,0.0,0.17248,-643.109824
2021-03-19,3900.0,1M,-1366.8114404889477,301.2924841890067,20.09435510843806,0.15974,0.51921,4.04189,76.86,0.0,0.0,0.15974,-310.65966540000005
2021-03-19,3900.0,1M,-1401.7543691393582,307.65579216249,20.841411095088617,0.16404,0.51836,4.20264,27.090000000000003,0.0,0.0,0.16404,-113.8495176
2021-03-19,3900.0,1M,-1399.809470037349,305.9091175438889,20.94312055539337,0.16177,0.51949,3.78699,8.349999999999994,0.0,0.0,0.16177,-31.621366499999976
2021-03-19,3900.0,1M,-1399.0729595010764,300.37955821074416,21.492515921094153,0.15801,0.52303,3.41967,-8.839999999999996,0.0,0.0,0.15801,30.229882799999988
2021-03-19,3900.0,1M,-1374.3251138885064,286.8400229591098,21.948743628683033,0.15766,0.52149,3.60837,-36.77000000000001,0.0,0.0,0.15766,132.67976490000004
2021-03-19,3900.0,1M,-1298.726054581129,276.779964759975,20.001045304524993,0.17546,0.51767,5.31701,-8.5,0.0,0.0,0.17546,45.194585
2021-03-19,3900.0,1M,-1433.708636538883,298.7965828974223,23.053011401132263,0.17129,0.51771,4.86107,91.33,0.0,0.0,0.17129,-443.96152309999997
2021-03-19,3900.0,1M,-1443.582927854536,301.72933788511995,23.14841528726224,0.16686,0.51685,4.35695,15.700000000000005,0.0,0.0,0.16686,-68.40411500000002
2021-03-19,3900.0,1M,-1350.3494809757358,275.6510377804952,22.164347621231304,0.16431,0.51757,4.58037,-4.109999999999999,0.0,0.0,0.16431,18.825320699999995
2021-03-23,3900.0,1M,-1119.1523798147707,197.90970556643285,21.704834643343283,0.14938,0.53834,3.69932,-81.18,0.0,0.0,0.14938,300.31079760000006
2021-03-23,3900.0,1M,-1029.509024252477,173.78787975860286,20.858954418924483,0.15158,0.53578,4.04338,-13.200000000000005,0.0,0.0,0.15158,53.372616000000015
2021-03-23,3900.0,1M,-1276.8892726953286,215.9000354856095,26.24149714237689,0.15448,0.53466,4.2827,86.51,0.0,0.0,0.15448,-370.496377
2021-03-23,3900.0,1M,-1193.61007740093,193.55556299923649,25.448401311882527,0.1495,0.53712,3.87495,-12.39,0.0,0.0,0.1495,48.010630500000005
2021-03-23,3900.0,1M,-1190.9021683602873,192.23661411623956,25.490306777427083,0.14806,0.54207,3.21923,7.270000000000003,0.0,0.0,0.14806,-23.40380210000001
2021-03-23,3900.0,1M,-1189.3254721465448,186.8920565651635,25.979255890573473,0.14959,0.54012,3.41994,6.589999999999996,0.0,0.0,0.14959,-22.537404599999984
2021-03-23,3900.0,1M,-1172.4342719834217,182.5855850759775,25.765708835073347,0.16055,0.53165,5.06431,32.949999999999996,0.0,0.0,0.16055,-166.8690145
2021-03-23,3900.0,1M,-986.5764175101012,161.62077601136463,20.788296048459348,0.16248,0.53031,5.50408,-8.710000000000008,0.0,0.0,0.16248,47.94053680000005
2021-03-23,3900.0,1M,-838.6068972581658,130.82176075265602,18.322985715016294,0.15609,0.53342,4.43518,-53.78,0.0,0.0,0.15609,238.5239804
2021-03-23,3900.0,1M,-801.3507597426818,118.24006187333455,17.99760784482722,0.16074,0.53254,4.58293,-2.200000000000003,0.0,0.0,0.16074,10.082446000000013
2021-03-24,3900.0,1M,-796.7012126808239,115.23830371027978,18.140885519509062,0.15454,0.4801,3.94929,-9.269999999999996,0.0,0.0,0.15454,36.60991829999998
2021-03-24,3900.0,1M,-802.2984298734383,108.0664459009676,19.553044737340404,0.15754,0.48193,4.19307,72.93,0.0,0.0,0.15754,-305.8005951
2021-03-24,3900.0,1M,-800.9119798234365,105.37235455488288,19.755005909556058,0.15363,0.47746,3.77894,-18.10000000000001,0.0,0.0,0.15363,68.39881400000003
2021-03-24,3900.0,1M,-727.7790748242696,91.28995081392934,18.723589429716405,0.15641,0.47298,3.31342,-8.399999999999999,0.0,0.0,0.15641,27.832727999999996
2021-03-24,3900.0,1M,-735.0878820236906,99.69638358902606,18.1560488303748,0.14937,0.47519,3.59858,49.98,0.0,0.0,0.14937,-179.85702840000002
2021-03-24,3900.0,1M,-702.0390450040696,97.1080630822864,17.124485442635045,0.16145,0.48876,4.98504,1.8300000000000125,0.0,0.0,0.16145,-9.122623200000062
2021-03-24,3900.0,1M,-599.363106391487,60.11491526365515,17.64168800186849,0.1668,0.49146,5.42722,-23.260000000000005,0.0,0.0,0.1668,126.23713720000002
2021-03-24,3900.0,1M,-483.2183236704711,8.236906230308323,19.858006801944576,0.15963,0.4835,4.34759,70.35,0.0,0.0,0.15963,-305.85295649999995
2021-03-24,3900.0,1M,-463.4075988006317,4.135060990653638,19.51321940880153,0.16284,0.48547,4.4975,-14.14,0.0,0.0,0.16284,63.594649999999994
2021-03-25,3900.0,1M,-299.4533318495156,-40.58691386513293,18.26449828842434,0.14977,0.5337,3.87737,-65.2,0.0,0.0,0.14977,252.80452400000001
2021-03-25,3900.0,1M,-254.173939125054,-52.27835454248496,18.032267316949984,0.14996,0.53173,4.1262,17.32,0.0,0.0,0.14996,-71.465784
2021-03-25,3900.0,1M,-121.13611760840556,-81.84069289517845,16.68202907663603,0.14667,0.53818,3.22172,1.6899999999999975,0.0,0.0,0.14667,-5.444706799999992
2021-03-25,3900.0,1M,-30.14346864037284,-98.14905434497858,15.399298574343346,0.14259,0.53586,3.51732,18.630000000000003,0.0,0.0,0.14259,-65.5276716
2021-03-25,3900.0,1M,-124.6525400354568,-84.31066053122318,17.14446765229689,0.14546,0.53457,3.70119,-23.869999999999997,0.0,0.0,0.14546,88.34740529999999
2021-03-25,3900.0,1M,-194.67068319478855,-54.71472833050962,16.26586824049771,0.1526,0.53173,4.28417,73.08,0.0,0.0,0.1526,-313.08714359999993
2021-03-25,3900.0,1M,-125.4530241359418,-61.7128115823947,14.300332248814248,0.16148,0.5288,5.38323,-4.510000000000005,0.0,0.0,0.16148,24.278367300000028
2021-03-25,3900.0,1M,3.5447152960509296,-78.46373371781979,11.137580883122276,0.15933,0.52907,4.93232,-50.91,0.0,0.0,0.15933,251.10441120000002
2021-02-19,3915.0,1M,126.19036155347833,-51.85336113518593,0.5071348749485909,0.17199,0.48047,4.85449,6.3799999999999955,0.0,0.0,0.17199,-30.97164619999998
2021-02-19,3915.0,1M,190.9129525656967,-92.1719602483623,3.1543339529758025,0.15869,0.46739,3.77839,4.5,0.0,0.0,0.15869,-17.002754999999997
2021-02-19,3915.0,1M,-94.51642299630572,-31.634789343662653,6.790326249430779,0.14873,0.46307,3.41168,-18.22,0.0,0.0,0.14873,62.1608096
2021-02-19,3915.0,1M,-284.63799364990064,2.4774947934540164,9.72677296765709,0.15458,0.4669,3.60199,-49.8,0.0,0.0,0.15458,179.37910199999996
2021-02-19,3915.0,1M,-225.6920028579596,-11.098194445645245,9.124069660090322,0.1561,0.46988,4.02943,4.920000000000002,0.0,0.0,0.1561,-19.824795600000005
2021-02-19,3915.0,1M,-481.4830123830264,51.84768679131513,11.447312828439232,0.16235,0.47277,4.34621,2.799999999999997,0.0,0.0,0.16235,-12.169387999999987
2021-02-19,3915.0,1M,-787.7588361718481,121.03921130138664,14.551248372453747,0.16235,0.47283,4.19237,-74.67,0.0,0.0,0.16235,313.0442679000001
2021-02-24,3915.0,1M,-479.8162761686665,63.54594432075383,9.38309988269837,0.16823,0.52986,4.94877,-99.59,0.0,0.0,0.16823,492.84800429999996
2021-02-24,3915.0,1M,-509.4939695821887,71.0909113489934,9.645984246392452,0.15832,0.53437,3.97318,1.1200000000000043,0.0,0.0,0.15832,-4.449961600000017
2021-02-24,3915.0,1M,-524.9775985824797,77.25541683401637,9.520541145290878,0.15695,0.53444,3.80123,3.629999999999995,0.0,0.0,0.15695,-13.79846489999998
2021-02-24,3915.0,1M,-508.7233979729032,72.42363077807877,9.479541450544795,0.15014,0.53645,3.61979,-10.129999999999995,0.0,0.0,0.15014,36.66847269999998
2021-02-24,3915.0,1M,-702.2185961532089,120.30983226719874,11.3010814400299,0.15226,0.53838,3.33531,2.809999999999995,0.0,0.0,0.15226,-9.372221099999983
2021-02-24,3915.0,1M,-440.728970890025,58.20904401697252,8.508294521746437,0.15978,0.53276,4.21881,-71.22,0.0,0.0,0.15978,300.4636482
2021-02-24,3915.0,1M,-473.3657481614461,62.51806069056871,9.2583730473969,0.16611,0.53027,4.88057,13.259999999999993,0.0,0.0,0.16611,-64.71635819999996
2021-02-24,3915.0,1M,-445.28514793746245,55.29844833916012,9.024797943385709,0.16592,0.53154,4.52514,-7.339999999999989,0.0,0.0,0.16592,33.21452759999995
2021-03-01,3915.0,1M,-373.0867453862084,40.89882430617644,8.022259291140008,0.16227,0.47022,3.9516,0.2999999999999971,0.0,0.0,0.16227,-1.1854799999999885
2021-03-01,3915.0,1M,-228.0920924932089,11.56285820125616,6.073991439593588,0.1609,0.4687,3.77946,13.25,0.0,0.0,0.1609,-50.077845
