QUOTE_DATE,STRIKE,TERM,PARAM_A,PARAM_B,PARAM_C
2021-10-11,4370.0,1M,-268.6827630099916,94.81106844085724,-1.1222780726397872
2021-10-11,4370.0,1M,-327.00072109225897,115.52906244285035,-0.8254639354245787
2021-10-12,4370.0,1M,-347.89102329696635,121.58608629907637,-0.7290617354793543
2021-10-13,4370.0,1M,-426.1796657957788,159.01008370035407,-2.075206580238247
2021-10-13,4370.0,1M,-633.3832143753557,196.07619933319035,1.2509507361322083
2021-10-13,4370.0,1M,-699.843202269384,209.42473886281041,2.1530629739095537
2021-10-13,4370.0,1M,-762.9683607899645,234.6159571640134,1.7633299807327931
2021-10-13,4370.0,1M,-790.9521528555498,245.223220146556,1.5602099399086462
2021-10-13,4370.0,1M,-709.5103184177049,216.4169865598853,1.6587015214476886
2021-10-13,4370.0,1M,-812.1191097157966,251.84359474109255,1.4849834411811687
2021-10-13,4370.0,1M,-862.0297409811133,270.8360855230527,1.1044205768392399
2021-07-27,4375.0,1M,-789.5352874814805,124.34437988197458,5.471608274655598
2021-07-27,4375.0,1M,-644.1290872677857,109.81346514355448,3.535414595322825
2021-07-28,4375.0,1M,-640.0245824402027,112.99470457186706,3.061180777533347
2021-07-28,4375.0,1M,-644.1317983773439,111.18747089969267,3.443256589992083
2021-07-28,4375.0,1M,-560.511729766991,104.7171060146188,2.132006027979338
2021-07-30,4375.0,1M,-590.2447541333898,97.1945773743065,3.98631190805764
2021-08-02,4375.0,1M,-564.7375527901235,95.58712833722915,3.5440947941633874
2021-08-02,4375.0,1M,-521.1345753366003,99.1162223347952,2.236204421471636
2021-08-02,4375.0,1M,-507.67273734824477,102.48239364508166,1.6165480188864232
2021-08-02,4375.0,1M,-558.0729861166392,115.98973125321444,1.5824166749829092
2021-08-02,4375.0,1M,-541.0203762142909,114.00156042727757,1.3294700111891986
2021-08-02,4375.0,1M,-452.086184943465,98.00020224047802,0.8311996256951324
2021-08-02,4375.0,1M,-421.3155359307499,93.68051598727386,0.5230004446617125
2021-08-02,4375.0,1M,-429.0473945358785,94.27709035852384,0.6769114123872936
2021-08-02,4375.0,1M,-382.8430350511904,89.6620098099526,0.06677841724389251
2021-08-04,4375.0,1M,-447.64479278544223,85.40243194771386,2.5339338620699086
2021-08-18,4375.0,1M,-447.037531514104,85.95663178609519,2.47304630913391
2021-08-18,4375.0,1M,-178.92387589279468,43.954710355081275,0.05426264099147623
2021-08-18,4375.0,1M,-160.70608746167676,40.3164596799572,-0.09632791673163726
2021-08-18,4375.0,1M,-93.84612670369722,36.817473992587225,-1.3536406891296227
2021-08-18,4375.0,1M,-32.135069036856116,27.937246246453196,-1.8913111223965944
2021-09-20,4375.0,1M,280.2318030790859,-21.889246060798307,-4.940730018510005
2021-09-20,4375.0,1M,168.67710414323378,-3.7824076544079137,-3.8986004735663027
2021-09-20,4375.0,1M,291.05720513044326,-21.836617249564128,-5.265021540435152
2021-09-20,4375.0,1M,203.36704710980024,-7.306340737737156,-4.4056390885419905
2021-09-20,4375.0,1M,158.36090921959826,5.566370378577219,-4.549050311972906
2021-09-20,4375.0,1M,206.90566050961857,-11.820673188081685,-4.022351483140264
2021-09-20,4375.0,1M,168.3274801676739,-4.557076901781009,-3.7562399360395196
2021-09-20,4375.0,1M,123.67204395720954,8.144726994725572,-3.9140129458129618
2021-09-21,4375.0,1M,-10.74714223055186,75.60310171530723,-7.052693670280684
2021-09-21,4375.0,1M,14.355625774928004,63.887134684279914,-6.47609524320676
2021-09-21,4375.0,1M,9.043816089630278,65.50526901878949,-6.505342218275532
2021-09-21,4375.0,1M,-39.572312403740106,78.2776402178692,-6.293261949467879
2021-09-21,4375.0,1M,-69.323309751868,85.83870124455132,-6.254869844490503
2021-09-22,4375.0,1M,-65.47291369513233,92.67480687366982,-6.9459315705163345
2021-09-22,4375.0,1M,-87.34633267233124,123.47224346766585,-9.712139507271008
2021-09-22,4375.0,1M,-97.87853034229259,133.40860872286171,-10.279557671036041
2021-09-22,4375.0,1M,-93.76610933379666,157.71970615960421,-12.458004793620914
2021-09-22,4375.0,1M,-84.07632445933223,162.6563791425493,-13.156954721776502
2021-09-28,4375.0,1M,-193.74107262552184,217.1512145945301,-15.633308045077877
2021-09-28,4375.0,1M,-152.61744568458911,218.2572510964038,-17.178488633310135
2021-09-28,4375.0,1M,-154.1756430784405,218.9193831853593,-17.212457219733842
2021-09-28,4375.0,1M,-196.81745912715454,213.36006016876647,-15.537251698977418
2021-09-28,4375.0,1M,-212.6293970564953,204.98486082265757,-14.148484930609287
2021-09-28,4375.0,1M,-206.7743921496538,203.33035257572777,-14.134505534288733
2021-09-28,4375.0,1M,-207.8620462209588,203.6585670035407,-14.053430266187858
2021-09-28,4375.0,1M,-242.3268639293394,211.41382524994268,-13.791920887971118
2021-09-28,4375.0,1M,-233.95614268120158,213.99368621514935,-14.338365755979485
2021-09-29,4375.0,1M,-235.8689666324492,177.64700097499357,-10.248537970177097
2021-09-29,4375.0,1M,-238.5869952138156,177.94723017207858,-10.174212838219994
2021-09-29,4375.0,1M,-243.46092141377534,177.80639137913064,-9.980121472549554
2021-09-29,4375.0,1M,-246.18607866294064,177.07572884273,-9.851181530346215
2021-09-29,4375.0,1M,-232.80359874087102,182.8259732391337,-10.995129865646406
2021-09-29,4375.0,1M,-233.27214205787627,179.51655456635646,-10.549770990924154
2021-09-29,4375.0,1M,-237.42050536374333,183.39248463207315,-10.74514642376943
2021-09-29,4375.0,1M,-238.19650979580183,187.48166724796553,-11.012490256914155
2021-09-29,4375.0,1M,-250.0759822536312,198.62119318012114,-11.728561419304528
2021-10-01,4375.0,1M,-242.24072631441572,200.0058674332438,-12.183634060907261
2021-10-01,4375.0,1M,-249.22685428545833,200.42864827602716,-12.056092201635757
2021-10-01,4375.0,1M,-256.2162453675636,198.4726493741512,-11.667683518018231
2021-10-01,4375.0,1M,-258.2484939811905,191.579403253334,-10.794213667994606
2021-10-01,4375.0,1M,-257.4608826690765,187.4076603597178,-10.372129654609479
2021-10-01,4375.0,1M,-353.1556090191941,188.31810425283908,-6.779465850760998
2021-10-01,4375.0,1M,-359.92035277605515,194.98431383474718,-7.20021914724043
2021-10-01,4375.0,1M,-368.1227592211301,196.03078810355981,-6.965306082958317
2021-10-05,4375.0,1M,-368.68855441496885,195.10571343673158,-6.837941665760117
2021-10-06,4375.0,1M,-363.29964386491713,224.04330988351342,-10.09877536951254
2021-10-06,4375.0,1M,-369.077861930509,214.91836468371096,-9.14071858704549
2021-10-06,4375.0,1M,-397.43653815865355,213.97226821043742,-8.009287532019306
2021-10-06,4375.0,1M,-415.39414292250075,213.8265185919168,-7.355792835882085
2021-10-06,4375.0,1M,-402.3207006850539,212.79719066625034,-7.712526685820377
2021-10-06,4375.0,1M,-303.95281880757466,203.19255267890523,-10.389540363866173
2021-10-06,4375.0,1M,-322.1468845403789,211.09966555425348,-10.472295095248498
2021-10-06,4375.0,1M,-322.84268522337527,212.90194504614263,-10.756309525516698
2021-10-06,4375.0,1M,-341.4586555177087,223.62400358479147,-11.18722891616611
2021-10-07,4375.0,1M,-401.4751377504844,259.0140472550835,-12.453499425291533
2021-10-07,4375.0,1M,-504.90752387282635,328.72806650211857,-15.504886589363394
2021-10-08,4375.0,1M,-441.73446529077444,296.9656359755599,-14.75455721338999
2021-10-08,4375.0,1M,-412.73048626579236,272.4817670137893,-13.474216619246388
2021-10-08,4375.0,1M,-412.77129603004187,254.8007886487765,-11.74541322843499
2021-10-08,4375.0,1M,-395.2900039797681,242.97541991655794,-11.23327576971464
2021-10-08,4375.0,1M,-212.64238123371607,209.21717493745925,-14.643397130197032
2021-10-08,4375.0,1M,-244.9888053008224,216.26318102071943,-14.088210889023692
2021-10-08,4375.0,1M,-211.39910758207063,207.3952723502419,-14.529108819268666
2021-10-08,4375.0,1M,-204.09000146059023,204.47918314235412,-14.523293301085463
2021-10-08,4375.0,1M,-182.01147831007728,195.08240490981788,-14.43732846890987
2021-10-11,4375.0,1M,-153.30653060661484,182.4575447796134,-14.296011551148847
2021-10-11,4375.0,1M,-229.01378338077072,191.9358039666268,-12.79339182510854
2021-10-11,4375.0,1M,-244.51458871876088,190.9499569013758,-12.210117490828273
2021-10-11,4375.0,1M,-381.25436600863355,209.53475972240415,-9.447002926879843
2021-10-11,4375.0,1M,-413.88608808286716,213.47459106895755,-8.723896526160013
2021-10-11,4375.0,1M,-441.4008704910924,218.0275014350834,-8.22000173914221
2021-10-11,4375.0,1M,-515.7711294364632,255.2883548065057,-9.54115770133161
2021-10-11,4375.0,1M,-545.977521250552,262.5789847333147,-9.304192194597888
2021-10-13,4375.0,1M,-549.8528121341467,263.4160393797838,-9.269942397197951
2021-10-13,4375.0,1M,-457.8123339813716,202.6871109081067,-6.121551677549485
2021-10-13,4375.0,1M,-518.008348604136,233.1854601095886,-7.345549937133168
2021-10-13,4375.0,1M,-556.9858571720644,244.41028248369201,-7.236278865367134
2021-10-13,4375.0,1M,-551.921084046972,240.65591398849125,-7.073641683092643
2021-10-13,4375.0,1M,-551.7531088623277,239.1322036356983,-6.903322352521657
2021-10-13,4375.0,1M,-460.96079839647257,224.4200027169368,-8.74980995785429
2021-10-13,4375.0,1M,-511.9848327511187,214.55334255653622,-5.783653759645763
2021-07-28,4380.0,1M,211.2100177553976,11.023270881412737,-8.300609814800946
2021-07-28,4380.0,1M,189.17357005758964,-0.234974867571993,-6.352558797737788
2021-07-30,4380.0,1M,176.0987112445499,0.12613016739014393,-5.9927738357904605
2021-07-30,4380.0,1M,152.86861127736515,7.52939035929459,-6.082053191975042
2021-07-30,4380.0,1M,144.17670372399843,8.09732489870943,-5.918934763233248
2021-07-30,4380.0,1M,138.17470638815885,14.706209160762908,-6.2978794699935134
2021-07-30,4380.0,1M,63.624516811523975,15.668713758974691,-4.316745579192776
2021-07-30,4380.0,1M,28.23310424543065,22.655178108184177,-3.9767567021807926
2021-07-30,4380.0,1M,29.14953666092396,24.590728966380833,-4.10265891497892
2021-08-02,4380.0,1M,41.89500125783945,24.246403602156427,-4.3921325952177135
2021-08-02,4380.0,1M,60.91273419618036,21.768480558184464,-4.625442882034088
2021-08-02,4380.0,1M,63.8992354767526,19.22047799896782,-4.463885122890859
2021-08-02,4380.0,1M,101.62901597938722,14.139779897372822,-4.912257194625785
2021-08-02,4380.0,1M,103.57771589285794,12.538493309692614,-4.817475500572743
2021-08-02,4380.0,1M,205.53902399137434,-15.426230507798932,-4.436238513242676
2021-08-02,4380.0,1M,268.81364040030866,-28.021933387607394,-4.800586108856458
2021-08-02,4380.0,1M,296.80032761162244,-32.160844857715034,-5.126660541732612
2021-08-02,4380.0,1M,338.2519164501108,-39.21593712190366,-5.4770053398315595
2021-08-04,4380.0,1M,309.45323480506744,-43.43540764583542,-4.132139488504136
2021-08-04,4380.0,1M,293.7016249479191,-41.580571882707396,-3.8097962209365615
2021-08-04,4380.0,1M,289.45363021926437,-33.792059582080235,-4.346451185859882
2021-08-18,4380.0,1M,244.13948642330524,-20.041618980762024,-4.55444042456947
2021-08-18,4380.0,1M,253.58369426423639,-19.36985693474649,-4.82577234921184
2021-08-18,4380.0,1M,329.14326608837547,-28.781040390930055,-5.578223312984831
2021-08-18,4380.0,1M,287.3476106469031,-21.493381646560834,-5.270264463265844
2021-08-18,4380.0,1M,344.4302015799026,-27.757643978365255,-5.974855424326076
2021-08-18,4380.0,1M,296.90294772966126,-17.124408995224,-5.844195886644861
2021-08-18,4380.0,1M,315.2124305081336,-21.48082105893592,-5.871378040737778
2021-08-18,4380.0,1M,367.02800701593026,-31.214906886124254,-6.266365450466055
2021-08-18,4380.0,1M,346.8173185055308,-27.52139242856227,-6.122409623061394
2021-08-19,4380.0,1M,456.58166140098433,-56.499634187788686,-5.984899153528041
2021-08-19,4380.0,1M,389.12962843333554,-28.414567184723758,-6.77211731930764
2021-09-20,4380.0,1M,-161.2919605677003,79.48469345391483,-3.0992697964072287
2021-09-20,4380.0,1M,-248.09511474246503,99.88041394433544,-2.8085036013418376
2021-09-20,4380.0,1M,-206.28280717204944,88.35034705951901,-2.7383759615197167
2021-09-20,4380.0,1M,-294.0410131084811,113.50581144775467,-2.9338484979502297
2021-09-20,4380.0,1M,-268.11743666638,106.99233665993944,-2.933632639335731
2021-09-20,4380.0,1M,-243.90269872161835,106.4140489073799,-3.5679330121391324
2021-09-21,4380.0,1M,-126.83117712934863,10.110874118289926,3.54434087864238
2021-09-21,4380.0,1M,-130.03560279432523,-16.09839072378887,6.558529053495266
2021-09-21,4380.0,1M,-169.86000214591468,-34.29446000298632,9.811243293902404
2021-09-22,4380.0,1M,-168.0612251557179,-37.51493933160967,10.327716859869792
2021-09-22,4380.0,1M,-194.56199592786345,-45.612248161141316,11.980398079783754
2021-09-22,4380.0,1M,-192.0431372854464,-38.74116701225398,11.316350191412866
2021-09-22,4380.0,1M,-270.0338851800453,-58.08006893988843,15.519226864592216
2021-09-22,4380.0,1M,-261.665780385499,-46.3130531548541,14.183351211666562
2021-09-22,4380.0,1M,-263.4364974327668,-65.79474695884177,16.6426210533709
2021-09-22,4380.0,1M,-269.39497755762613,-69.77300168902161,17.325388598992642
2021-09-22,4380.0,1M,-287.7528267674083,-71.3339910422492,17.98682878861378
2021-09-22,4380.0,1M,-314.00724645765837,-70.19617271776083,18.833285663180884
2021-09-28,4380.0,1M,-444.6408095820616,-2.0326111580893556,15.16272403764662
2021-09-28,4380.0,1M,-435.9377526140507,-6.59398212710974,15.456108719828777
2021-09-28,4380.0,1M,-441.27294384784483,-4.666232074070786,15.393929048334725
2021-09-28,4380.0,1M,-470.8814293140616,4.096696996308978,15.2947576824653
2021-09-28,4380.0,1M,-460.5741013942392,6.633280999073111,14.786706808912413
2021-09-28,4380.0,1M,-463.0794547091638,3.5306497411470916,15.143915308526482
2021-09-29,4380.0,1M,-455.2425357818394,-2.557182428337983,15.523735337110107
2021-09-29,4380.0,1M,-452.81254902012626,-3.5917520955329585,15.634135030953297
2021-09-29,4380.0,1M,-452.8227911064588,-1.4097499597615257,15.387627785078896
2021-09-29,4380.0,1M,-427.7450444218755,2.017753005283578,14.331184873007324
2021-09-29,4380.0,1M,-424.34329919606546,4.846165187744677,14.024691513251744
2021-09-29,4380.0,1M,-439.1401724184495,4.4679816645156,14.56253083014042
2021-09-29,4380.0,1M,-463.97242227245255,12.204904839786224,14.55275579458995
2021-09-29,4380.0,1M,-464.2936162886266,13.903392286718296,14.433776261660425
2021-09-29,4380.0,1M,-429.0881040022006,4.196631905193998,14.578054949163608
2021-10-01,4380.0,1M,-442.0812625298002,4.9816894820070186,15.009941948722371
2021-10-01,4380.0,1M,-463.90047014425244,17.132824206429202,14.515366302722862
2021-10-01,4380.0,1M,-457.07062879181103,22.351035859585274,13.68272029613398
2021-10-01,4380.0,1M,-489.38647925575066,21.603351354945005,14.894238662158001
2021-10-01,4380.0,1M,-497.52102812014107,25.915222181581957,14.718462305235152
2021-10-06,4380.0,1M,-548.0391399251052,21.28488629716272,17.129115263089524
2021-10-06,4380.0,1M,-541.7759456914534,20.136169619271104,17.036690251619675
2021-10-06,4380.0,1M,-554.5300054482605,22.484683381493284,17.284488839456362
2021-10-06,4380.0,1M,-541.6045255746911,26.115961452600175,16.562022089816118
2021-10-06,4380.0,1M,-539.54820193543,26.676345363052043,16.452876438211938
2021-10-06,4380.0,1M,-551.0793175327555,31.392268710109388,16.40707451200276
2021-10-06,4380.0,1M,-568.3791815927106,36.62491657143285,16.379063480351544
2021-10-06,4380.0,1M,-580.920590408282,45.07589201470274,16.026475694328294
2021-10-06,4380.0,1M,-579.0234869920184,44.744703521158065,16.028990234995376
2021-10-07,4380.0,1M,-616.2934118673733,65.93095667409416,15.333327917878707
2021-10-07,4380.0,1M,-596.6569648578096,63.686137806510715,14.82967262757306
2021-10-07,4380.0,1M,-625.0717111149033,68.53850305467101,15.391096364686454
2021-10-07,4380.0,1M,-669.4532879096911,86.80734745085775,15.22700542665881
2021-10-07,4380.0,1M,-700.9958013213909,98.18538722206407,15.274336331651986
2021-10-08,4380.0,1M,-693.8568197107351,93.26555698931963,15.481968055688002
2021-10-08,4380.0,1M,-737.523749476947,105.933537156483,15.832165635910128
2021-10-08,4380.0,1M,-756.8648058646102,110.92360750970522,16.02185002810102
2021-10-08,4380.0,1M,-800.4012028344079,105.05060389284655,18.193633227061145
2021-10-08,4380.0,1M,-799.6588539863865,104.3930909250289,18.229040405564707
2021-10-08,4380.0,1M,-752.1416859384063,92.34844275711157,17.630208526640295
2021-10-08,4380.0,1M,-738.2434451228979,93.58974498603621,17.000042125693046
2021-10-08,4380.0,1M,-715.944479798182,74.77663501825118,17.979031896304804
2021-10-08,4380.0,1M,-650.4214374096384,55.84821280315654,17.388622927791793
2021-10-11,4380.0,1M,-670.6988564164716,56.670304499673826,18.05841196088702
2021-10-11,4380.0,1M,-663.709423598901,54.52083820756381,18.02783317486675
2021-10-11,4380.0,1M,-664.6446686006976,61.087838310360695,17.387779160907915
2021-10-11,4380.0,1M,-610.7097489561045,71.3554026317792,14.040090813579255
2021-10-11,4380.0,1M,-610.7573982292267,71.80847176371948,13.811056183783784
2021-10-11,4380.0,1M,-518.4186975702759,58.49436108508864,12.107293575837483
2021-10-13,4380.0,1M,-500.74697955773627,54.71922422892106,11.868615174133264
2021-10-13,4380.0,1M,-511.3046704707286,57.90701452820921,11.864386202362514
2021-10-13,4380.0,1M,-449.8257387779625,31.391158346685245,12.548502596610124
2021-10-13,4380.0,1M,-477.62369913398277,35.323138167723286,13.048411296531873
2021-10-13,4380.0,1M,-490.13520978618567,37.45704679711075,13.225927968863079
2021-10-13,4380.0,1M,-576.2004407435569,105.73330433498819,8.835874431063107
2021-10-13,4380.0,1M,-629.2441792405925,131.9307451502389,7.832579833268732
2021-10-13,4380.0,1M,-733.313410936352,156.58013724908307,8.928534018551577
2021-08-02,4400.0,1M,343.673310739733,12.370421205830514,-10.707157193878247
2021-08-02,4400.0,1M,208.26365551226718,32.276298353276864,-9.114692211804956
2021-08-02,4400.0,1M,157.72305046443822,40.739053112240796,-8.604303892160186
2021-08-03,4400.0,1M,-119.53708859548405,41.1906407369905,-0.8607972396944571
2021-08-03,4400.0,1M,-136.0897267751151,43.823257914804394,-0.6725459755066389
2021-08-03,4400.0,1M,-147.11626702529094,44.43539648781861,-0.4488626994327612
2021-08-03,4400.0,1M,-156.82568318045602,42.91715176049418,0.04195017574365397
2021-08-03,4400.0,1M,-161.987133587631,41.734405913606864,0.36397418040977275
2021-08-03,4400.0,1M,-5.00494572998594,14.904632199491504,-1.13322504558305
2021-08-03,4400.0,1M,13.257018822923891,11.866772059495098,-1.2995755996133267
2021-08-04,4400.0,1M,10.0810386374035,10.863188024063998,-1.1055466542522243
2021-08-04,4400.0,1M,63.548643497341715,-0.9998604836233002,-1.432537346849288
2021-08-04,4400.0,1M,72.80932470126956,-2.9731167762886845,-1.470586990320024
2021-08-04,4400.0,1M,161.48735358553552,-19.006770906111782,-2.24563717857153
2021-08-04,4400.0,1M,174.10548679540315,-19.921887214412795,-2.5051584438059606
2021-08-04,4400.0,1M,231.2134212157805,-35.66578679176416,-2.472277659716881
2021-08-04,4400.0,1M,306.34935028996944,-47.20673885914665,-3.3380962818044004
2021-08-04,4400.0,1M,-150.5581921005437,1.3411371469666091,4.487704421590202
2021-08-04,4400.0,1M,-97.17650906698027,-6.6096382091061034,3.810334690731277
2021-08-04,4400.0,1M,-50.124828888538815,-20.416140698211734,3.9897043911703505
2021-08-18,4400.0,1M,-423.3818537758006,65.49622546430666,4.825543200780594
2021-08-18,4400.0,1M,-1134.8827405713405,203.19941982732473,9.066729468075168
2021-08-18,4400.0,1M,-1241.5239279591099,215.13329230780545,10.61901160066831
2021-08-18,4400.0,1M,-1115.4579076783116,192.91368790945378,9.570283998779917
2021-08-18,4400.0,1M,-970.3383267440158,172.52784079446178,7.801636810534774
2021-08-18,4400.0,1M,-954.9441241851403,171.17254825827408,7.51023434625411
2021-08-18,4400.0,1M,-907.9235314402762,160.2920403611409,7.410772730756839
2021-08-18,4400.0,1M,-981.1622587475742,171.75240300701208,8.127832696022784
2021-08-18,4400.0,1M,-936.49264162431,164.54258121777525,7.702595783220027
2021-08-18,4400.0,1M,-935.6339840222886,164.34427123154117,7.694172577693827
2021-08-19,4400.0,1M,-914.1429200689402,155.43735428505377,8.090903746988737
2021-08-19,4400.0,1M,-889.2977938052055,146.93995419027317,8.335588857867915
2021-08-19,4400.0,1M,-794.332453033754,139.03637063310376,6.664926573984391
2021-08-19,4400.0,1M,-760.5858936502318,136.4935679457758,6.071091309137762
2021-08-19,4400.0,1M,-732.9274911176642,134.60356561444954,5.540079621450839
2021-08-19,4400.0,1M,-681.6560753802486,133.2349580050367,4.34273439880666
2021-08-19,4400.0,1M,-654.2513411480545,133.45833872794947,3.591610602784542
2021-08-19,4400.0,1M,-635.2022169415665,127.99983761579173,3.674799544101675
2021-08-19,4400.0,1M,-597.5971664180579,122.53735601823273,3.3108878349753406
2021-08-19,4400.0,1M,-575.8328157442095,118.39105972890717,3.2049907292222395
2021-09-17,4400.0,1M,-559.731512346423,113.22133576364769,3.335268941255178
2021-09-22,4400.0,1M,-569.2373276875285,113.60590906353126,3.536168974680812
2021-09-22,4400.0,1M,-553.9139704798629,112.10125533633061,3.293489764433091
2021-09-22,4400.0,1M,-526.1681306025471,113.1063124093802,2.465327202056056
2021-09-22,4400.0,1M,-479.4825033578525,111.32089464057734,1.4267629318420991
2021-09-22,4400.0,1M,-471.2122009160481,114.7104454602658,0.9088162602154384
2021-09-22,4400.0,1M,-420.52906106583265,96.16064438108778,1.4746243858352999
2021-09-22,4400.0,1M,-403.8051644106573,89.17774897332883,1.7321371482056929
2021-09-22,4400.0,1M,-498.0456683406017,108.70290463191782,2.1543470387373413
2021-09-22,4400.0,1M,-470.6665841086932,100.85767258330273,2.145391427627488
2021-09-29,4400.0,1M,-778.757413930493,231.8143723924367,-2.8954571773107425
2021-10-07,4400.0,1M,-787.5032769743029,233.47030131878262,-2.785042005321002
2021-10-07,4400.0,1M,-796.3405976623595,237.5972256314154,-2.9120339671746027
2021-10-07,4400.0,1M,-800.5378574169403,244.17533513515215,-3.3506875678477073
2021-10-07,4400.0,1M,-816.4466295111189,257.12804769686954,-4.1082551003015695
2021-10-07,4400.0,1M,-814.9976454798815,256.4804998823868,-4.090663563911101
2021-10-07,4400.0,1M,-812.0471792693711,256.86064219279046,-4.208356100385552
2021-10-07,4400.0,1M,-772.6494812779849,239.39089901772073,-3.3959263077694404
2021-10-07,4400.0,1M,-790.775695155511,242.81279590502788,-3.219905229430269
2021-10-07,4400.0,1M,-779.2981507351576,239.1617029013118,-3.036078850642434
2021-10-08,4400.0,1M,-802.0479560073144,283.3597260160681,-7.4712331252006745
2021-10-08,4400.0,1M,-848.9910770597185,298.118474717876,-7.459278166177979
2021-10-08,4400.0,1M,-873.7741278258371,310.28803134185824,-7.837411673768771
2021-10-08,4400.0,1M,-903.2308223010667,324.38931229454084,-8.31407875689534
2021-10-08,4400.0,1M,-859.1698019387159,327.9690796747588,-10.01745672071648
2021-10-08,4400.0,1M,-836.7857992970198,324.31661798690544,-10.277126336615492
2021-10-08,4400.0,1M,-808.0705883571547,314.4412064341865,-10.090044949213736
2021-10-08,4400.0,1M,-732.7363000964538,294.14563508952665,-9.95590523158705
2021-08-18,4395.0,1M,-44.32499777385872,54.033619117744095,-5.278032539247565
2021-08-18,4395.0,1M,-104.31909203964751,62.832010016363995,-4.673094797460974
2021-08-18,4395.0,1M,-69.14724195725115,45.79409104624222,-3.603152367214615
2021-08-18,4395.0,1M,-61.00953476471972,46.72024490421857,-3.874953042538327
2021-08-18,4395.0,1M,-48.48411715966154,48.651136430907414,-4.342818482782136
2021-08-18,4395.0,1M,-4.644218002357898,44.63861309901739,-4.973922179580311
2021-08-18,4395.0,1M,26.31395802648613,41.11722677870957,-5.455348029133052
2021-08-18,4395.0,1M,4.92602357273674,42.70559714470157,-4.972648832045495
2021-08-19,4395.0,1M,2.0583597265759197,42.9640908638311,-4.925015568814604
2021-08-19,4395.0,1M,19.039528220017978,35.30450845319068,-4.468594315192657
2021-08-19,4395.0,1M,4.447124269918148,36.816023397041874,-4.260741038161547
2021-08-19,4395.0,1M,53.54933056873152,34.97697552084485,-5.3216015683408875
2021-08-19,4395.0,1M,2.815737775900138,59.75541034526101,-6.275919697182467
2021-08-19,4395.0,1M,12.366789253552305,56.55966055644377,-6.175263260802422
2021-08-19,4395.0,1M,24.938831590214335,50.2616655818196,-5.801751984592623
2021-08-19,4395.0,1M,20.25282420002067,52.280962989521534,-5.871895196246576
2021-09-22,4395.0,1M,-51.33042880914454,61.65568896644296,-4.930424462909607
2021-09-22,4395.0,1M,9.676791273536358,53.11243929291815,-5.7064271465878385
2021-09-22,4395.0,1M,-102.4628241602423,74.80596203534029,-4.988954783113036
2021-09-22,4395.0,1M,-111.98144827298712,74.06134404709502,-4.686439548606252
2021-09-22,4395.0,1M,-103.6270354650478,42.45009898463751,-1.3380571080878598
2021-09-22,4395.0,1M,-119.41759320268288,56.35116684811115,-2.2711867121300187
2021-09-22,4395.0,1M,-118.2912679354566,56.294311004145655,-2.291352685792589
2021-09-29,4395.0,1M,-207.60741055437362,86.94112686838614,-3.072030315732948
2021-10-06,4395.0,1M,-206.26462095045258,86.67242147240299,-3.0689039199442956
2021-10-06,4395.0,1M,-189.45572004800593,89.10386019838725,-3.753807798532147
2021-10-07,4395.0,1M,-184.3010633643251,88.23525054446968,-3.787041341431233
2021-10-07,4395.0,1M,-172.37339800909038,87.88062537126802,-4.049221464517529
2021-10-07,4395.0,1M,-180.00146465782476,87.36841138971735,-3.796545607711473
2021-10-07,4395.0,1M,-188.91667068305674,86.75946411406251,-3.4897277078765776
2021-10-07,4395.0,1M,-230.94446032001832,84.57365760314913,-2.1886166987293394
2021-10-07,4395.0,1M,-293.95564028943903,109.41620255645387,-2.8380433716546087
2021-10-07,4395.0,1M,-285.6615406726123,95.33174208898711,-1.424788701487735
2021-10-07,4395.0,1M,-317.6546336838593,101.98414459587853,-1.298151967789183
2021-10-07,4395.0,1M,-331.54062877663455,110.3688673324515,-1.9642333703834967
2021-10-08,4395.0,1M,-335.4852804219238,111.3654766854563,-2.0081614444668143
2021-10-08,4395.0,1M,-349.761509576215,112.50112468018251,-1.726093416870849
2021-10-08,4395.0,1M,-352.4031885063213,114.03032791311307,-1.7926169542259565
2021-10-08,4395.0,1M,-369.4996474588963,113.77721460247528,-1.3307489417880285
2021-10-08,4395.0,1M,-346.5349846904612,108.00725275930566,-1.4343873329062267
2021-10-08,4395.0,1M,-358.04720463478867,113.30604038129776,-1.6448859930105266
2021-10-08,4395.0,1M,-388.1427202328258,119.72295088191765,-1.5179908825983075
2021-08-02,4390.0,1M,49.568991092860934,23.5576981119082,-3.4376782578863065
2021-08-03,4390.0,1M,70.79160782774203,33.81618604815316,-5.337321175381421
2021-08-04,4390.0,1M,233.78541471290114,19.172616129998133,-8.477619095780973
2021-08-04,4390.0,1M,175.68540005134986,31.839529534759745,-8.224691305242176
2021-08-04,4390.0,1M,173.85356876041573,34.01584737121732,-8.372284785792486
2021-08-04,4390.0,1M,181.32566474171247,31.174789105496586,-8.293495216719204
2021-08-04,4390.0,1M,229.15816151488153,25.95796831195128,-9.04961142107327
2021-08-04,4390.0,1M,194.881520390586,34.317051459915774,-8.979446522440538
2021-08-04,4390.0,1M,223.26285670501935,28.50012343635197,-9.092692924195564
2021-08-04,4390.0,1M,194.7795801743589,14.419317014273709,-6.737264219908954
2021-08-04,4390.0,1M,147.93219422681875,20.114395042972113,-6.084489563888737
2021-08-04,4390.0,1M,139.6103385903355,16.753728495609987,-5.6838083123060965
